Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;
662,000;-0,62843812;397,20448;166,48211;187,32226;185,36528;
660,000;12,021876;387,37516;179,91758;177,06773;228,21047;
658,000;19,038012;386,819;144,73827;178,77744;215,02783;
656,000;5,9855091;366,33425;179,2982;188,79985;203,83227;
654,000;19,169778;394,5709;186,8033;217,41197;189,02971;
652,000;9,9217385;412,61893;205,28198;226,84436;227,77354;
650,000;0,4218955;418,53975;205,73461;204,13799;237,59642;
648,000;22,183737;422,22128;221,7003;189,7116;236,31217;
646,000;8,5697145;504,13389;260,35382;249,7793;298,39161;
644,000;9,6580298;604,54003;320,61631;304,82346;357,96303;
642,000;5,6561008;840,84388;456,19707;483,94449;548,71178;
640,000;2,6543695;1335,8097;755,0716;767,82478;952,16067;
638,000;15,441193;2117,1455;1247,4664;1304,5893;1463,655;
636,000;8,7641919;2480,6544;1486,8346;1517,8936;1738,3181;
634,000;27,062783;1856,8446;1072,0547;1100,3585;1272,0812;
632,000;12,825221;1076,6718;583,48514;592,24228;715,07284;
630,000;20,696101;606,74433;377,82717;426,1223;439,41433;
628,000;12,428442;459,66251;272,43986;272,95657;348,9232;
626,000;12,430386;333,96493;231,97149;249,53832;248,92983;
624,000;14,617469;377,24175;206,32691;260,85214;245,77617;
622,000;2,6030867;552,10118;359,12898;363,20643;431,42293;
620,000;20,190942;1054,5714;707,90774;712,70477;871,70472;
618,000;12,191485;1913,7368;1171,975;1174,4426;1352,8233;
616,000;23,088556;1986,8405;976,64223;1002,7096;1197,6658;
614,000;4,2187517;1207,0775;528,49453;572,78265;685,07901;
612,000;24,083341;767,48229;314,42116;393,2207;379,78116;
610,000;7,7801325;641,3947;248,69492;214,64706;318,89829;
608,000;13,232194;622,264;232,50324;226,84555;277,84981;
606,000;10,477586;759,9976;210,04428;211,86189;262,92151;
604,000;26,659573;921,07031;231,02082;233,02274;267,98733;
602,000;10,350167;989,09397;253,51803;286,12426;274,57714;
600,000;6,4482226;1039,2967;256,79083;222,42994;285,65882;
598,000;22,170005;1007,2959;231,44996;245,5268;282,28844;
596,000;34,559565;957,53723;237,41366;276,54394;261,7258;
594,000;9,724606;956,84153;193,56354;272,2643;285,05979;
592,000;15,6653;865,3111;216,01775;251,84728;249,21698;
590,000;28,48582;803,53706;176,81114;235,86674;259,41419;
588,000;8,5236792;678,02217;200,52621;225,56496;267,57786;
586,000;-4,2338844;498,87199;190,57426;236,00982;260,33317;
584,000;23,09031;476,36586;219,59556;258,64299;260,34137;
582,000;4,8275308;384,33439;205,413;231,70149;262,60927;
580,000;9,4584127;373,93115;266,23584;223,71839;229,79166;
578,000;35,001715;299,23031;179,1562;201,02452;243,54341;
576,000;7,6996324;218,52798;154,60398;170,9069;220,9473;
574,000;10,150191;211,8407;161,24865;194,98443;251,45742;
572,000;13,551293;189,34525;150,22877;262,43019;184,91342;
570,000;9,4826748;188,32503;177,47305;210,43986;206,12176;
568,000;28,725055;174,15683;196,47701;208,48686;188,79058;
566,000;22,969785;197,58586;183,20441;218,51617;210,10351;
564,000;21,050484;270,36117;187,43916;177,99126;221,67018;
562,000;16,027555;261,85503;158,46604;196,5667;228,57313;
560,000;26,325014;297,83694;189,31969;212,00126;268,81467;
558,000;15,121608;342,46756;163,18832;177,80817;212,60276;
556,000;6,41683;437,31918;139,31232;137,51776;193,11587;
554,000;1,2075052;463,024;134,86919;128,08816;195,81996;
552,000;16,114464;449,81933;145,44891;136,4156;228,73779;
550,000;9,9498333;328,64642;123,22803;114,68006;205,82063;
548,000;16,093743;248,66373;149,12069;121,60841;159,86844;
546,000;17,651547;150,2201;130,37667;132,18443;161,61021;
544,000;18,810927;116,79248;122,62232;118,37195;72,62816;
542,000;26,713929;71,230986;69,551886;86,082352;84,032097;
540,000;2,6816662;20,937001;88,853403;69,034659;101,69378;
538,000;18,780069;-17,583548;47,616003;56,941721;53,281306;
536,000;15,895273;16,75567;32,884664;24,402841;66,444289;
534,000;26,024521;-2,6287281;42,876684;54,81868;24,111851;
532,000;18,843231;-3,4516969;18,716999;44,288371;2,5790149;
530,000;40,438407;11,173242;12,631818;25,928002;15,621874;
528,000;2,8313292;31,597275;51,43126;47,768004;-3,233691;
526,000;16,085517;23,374702;7,5375463;28,368172;66,12733;
524,000;12,935918;36,015048;21,812609;12,189771;23,717144;
522,000;31,814731;38,697393;24,773869;14,26029;23,720666;
520,000;19,435695;72,678603;3,3898632;40,330752;35,417933;
518,000;31,374774;83,743325;28,952446;51,344582;58,695088;
516,000;26,169338;114,80904;47,267926;38,496324;66,533922;
514,000;36,435603;112,95408;57,78137;57,701475;81,2152;
512,000;25,643362;152,23057;73,540628;80,008574;87,844937;
510,000;36,980639;149,36013;96,833293;80,570928;104,63644;
508,000;37,622128;156,88124;106,34487;82,341429;74,356922;
506,000;32,994234;182,79732;88,753489;85,278575;110,65107;
504,000;43,016951;204,28202;89,416946;90,394472;141,75481;
502,000;38,568865;187,67732;92,485145;103,49134;158,47045;
500,000;45,384889;240,27476;121,23086;138,07553;168,3569;
498,000;44,360285;245,92251;121,0947;166,57387;185,06491;
496,000;51,261409;238,12402;132,82296;189,13695;173,2765;
494,000;43,445998;262,63318;152,55929;168,46183;201,46208;
492,000;40,357132;259,38993;142,49991;201,31136;193,93151;
490,000;61,65638;299,31991;192,16952;220,73578;209,24257;
488,000;52,362892;284,29218;198,77309;189,26715;186,20631;
486,000;71,173147;327,234;215,57706;219,53961;226,71249;
484,000;49,739448;373,05305;220,88807;215,49865;181,44336;
482,000;34,176263;376,28895;208,617;222,74008;263,76036;
480,000;59,857929;369,97055;220,52605;226,04883;279,07858;
478,000;62,996305;369,23486;225,76558;217,78535;228,67177;
476,000;54,338447;378,82684;242,04675;241,4157;265,64237;
474,000;51,097254;412,02505;230,25155;252,72876;274,74576;
472,000;48,10012;401,04618;234,87911;238,06241;302,81992;
470,000;40,116723;424,18964;223,71476;250,2551;289,09015;
468,000;56,741979;441,7446;230,61712;243,12695;278,20023;
466,000;63,546188;493,30697;233,73383;238,33451;235,93613;
464,000;56,833021;518,15988;234,81534;206,66289;252,82968;
462,000;37,851667;535,17433;234,82133;219,82494;272,22432;
460,000;47,625907;563,10579;215,26895;228,50362;262,72407;
458,000;40,179565;639,89901;181,71136;269,79758;244,64912;
456,000;52,851845;685,19;188,27265;221,77123;216,59812;
454,000;62,329321;758,46559;170,60403;175,07133;249,24139;
452,000;41,115684;835,51387;216,15714;228,43632;200,24071;
450,000;42,57904;899,26191;192,34089;215,82127;240,64665;
448,000;43,528395;957,94442;166,08875;212,54313;240,10994;
446,000;55,675098;1011,3794;184,6303;194,96217;249,66231;
444,000;42,037288;1036,4665;201,5299;202,98887;246,14416;
442,000;35,565177;1009,815;207,49995;182,75191;205,53111;
440,000;44,883728;1014,7511;181,12274;205,43199;230,49073;
438,000;49,847382;1017,7185;190,16813;200,5287;252,59884;
436,000;57,83711;1004,6462;188,4458;203,13493;263,3778;
434,000;36,975083;887,17167;186,94589;174,51584;218,20055;
432,000;53,958968;828,50644;175,81335;177,72933;223,96332;
430,000;44,725475;767,42253;180,5981;179,88969;178,36362;
428,000;31,312775;678,4554;148,91592;157,00067;185,65156;
426,000;29,566876;578,28886;154,66469;164,07408;134,45891;
424,000;51,568822;541,60554;161,69745;118,19027;171,5873;
422,000;48,998224;485,1368;171,80602;142,99402;144,94868;
420,000;42,513295;466,22354;168,19196;170,3695;177,35916;
418,000;40,978403;442,03887;143,77387;189,58348;205,06031;
416,000;43,63763;455,89346;175,24663;176,31314;204,81697;
414,000;35,612424;396,72089;192,93613;177,11192;237,45082;
412,000;34,662593;342,46758;194,82881;201,93152;206,42488;
410,000;44,726665;378,41002;144,47644;178,00149;133,2243;
408,000;36,509817;376,20786;181,27526;177,64376;210,20174;
406,000;26,51545;398,18413;170,99974;221,73016;212,16795;
404,000;29,146378;488,82328;176,93453;217,42047;218,99276;
402,000;53,247063;499,77187;194,37155;220,82341;279,54319;
400,000;35,523827;573,30827;227,11355;269,5476;339,16105;
398,000;24,14168;616,81345;280,87731;292,59301;327,56327;
396,000;29,469082;727,27361;328,31192;346,28379;368,41433;
394,000;32,302919;804,97892;360,55586;376,84706;417,43701;
392,000;46,600365;906,29116;391,02036;402,82597;444,42889;
390,000;35,686607;902,78668;355,09899;408,14673;451,87965;
388,000;19,044035;853,09919;306,22838;349,65463;399,68538;
386,000;27,631065;899,35125;261,37575;287,84005;353,45099;
384,000;37,599483;825,48466;228,02303;314,88383;312,60847;
382,000;23,626446;873,06881;204,3127;248,36559;265,13023;
380,000;26,585917;895,37474;194,78646;211,34426;258,06689;
378,000;29,208846;854,43758;194,77206;187,58953;216,77374;
376,000;31,183141;856,08785;183,25429;202,39295;250,81582;
374,000;27,616359;849,95316;197,91764;219,10809;242,83578;
372,000;44,785163;778,02247;173,9683;245,13534;243,86309;
370,000;43,953291;737,73219;212,70886;232,57764;237,31073;
368,000;43,261346;737,08487;210,14312;251,06477;253,70982;
366,000;47,660041;654,00621;232,737;255,39735;292,92536;
364,000;47,823622;612,20572;211,22559;275,0765;309,25228;
362,000;46,866659;562,9549;250,46239;280,95151;318,96364;
360,000;23,559312;548,93314;229,11438;254,1813;305,8152;
358,000;47,767224;533,20236;255,31261;265,52361;359,1273;
356,000;40,028563;502,10635;252,13024;322,40823;336,56635;
354,000;54,659165;492,76024;287,50685;318,59108;374,23248;
352,000;47,824685;514,47188;293,99559;347,25639;375,21965;
350,000;43,97887;522,84332;325,54044;359,54991;407,96146;
348,000;46,739833;560,24919;337,06366;385,64;420,51632;
346,000;38,238223;550,14706;334,65071;395,56566;469,89023;
344,000;44,94613;568,07937;319,68456;414,54505;464,09061;
342,000;31,07532;560,15262;387,69088;415,95737;500,72131;
340,000;64,924697;601,86534;356,52457;461,59139;503,67414;
338,000;41,71981;555,57357;377,51961;447,56422;527,32066;
336,000;55,957164;559,19226;372,544;450,27452;483,76609;
334,000;54,110978;504,9008;373,30007;447,28204;492,04845;
332,000;55,042052;547,52182;359,45448;471,81465;485,6065;
330,000;66,767289;539,30694;400,75324;455,48714;472,60915;
328,000;50,306862;514,01494;392,15266;458,99118;516,31455;
326,000;71,757573;523,14893;369,42992;477,79539;517,09744;
324,000;53,348587;468,68149;327,51742;433,92148;507,17917;
322,000;46,378916;518,61782;394,7701;404,95987;524,88694;
320,000;54,366381;446,6209;366,77169;439,5232;491,09693;
318,000;54,394559;485,87712;386,63572;412,9413;519,75169;
316,000;54,295843;401,82523;380,38431;402,12571;485,87628;
314,000;41,795014;424,5685;373,85967;459,66769;494,47649;
312,000;47,374303;424,78597;377,64131;450,63504;471,71807;
310,000;56,234571;431,38942;402,15547;469,28495;527,79675;
308,000;62,601756;438,33471;370,38236;447,9097;490,54232;
306,000;46,28539;412,06079;407,74317;460,92708;470,2324;
304,000;52,545089;434,38161;362,57683;469,93701;493,33033;
302,000;68,967031;434,72374;398,64619;452,48959;510,27455;
300,000;55,800283;414,92111;415,77242;485,26656;511,0981;
298,000;48,289865;427,95874;370,23027;509,49016;518,13913;
296,000;42,933615;463,65174;440,17182;510,51126;576,86102;
294,000;59,794992;462,2677;428,18943;531,77949;587,24545;
292,000;45,705129;540,76856;433,05682;514,67208;589,12755;
290,000;50,083478;533,37113;436,96547;575,11801;630,71169;
288,000;60,581978;590,11225;490,73465;576,49815;646,3667;
286,000;71,896911;653,96672;571,22573;625,02772;669,59454;
284,000;60,191102;710,26805;561,80621;667,97837;687,80738;
282,000;63,031993;852,01044;539,27108;649,81308;769,31257;
280,000;54,526008;869,47837;616,27004;686,14379;766,40228;
278,000;74,29702;891,88903;665,48485;683,55875;816,7337;
276,000;58,30552;947,88902;669,31431;758,82615;811,00838;
274,000;66,234953;960,76363;651,36754;775,47671;856,76171;
272,000;53,845492;1036,1033;684,92284;764,83455;797,82992;
270,000;56,725415;959,20509;690,77186;823,2017;842,68645;
268,000;63,858386;1060,8661;698,5764;843,45045;912,06483;
266,000;70,751998;1119,2271;680,04056;906,03267;868,35731;
264,000;51,818803;1240,5642;820,60219;921,21207;875,72467;
262,000;57,28498;1377,5039;789,13383;887,53135;960,48502;
260,000;67,842879;1419,7006;779,98218;878,90345;1004,087;
258,000;70,26883;1565,3555;762,61486;893,07021;984,82585;
256,000;58,94375;1709,9221;798,7808;972,30636;981,45006;
254,000;36,784992;1860,8546;820,0974;1025,1685;1065,2216;
252,000;32,862489;2042,1035;866,3027;969,67726;1081,0185;
250,000;38,914352;2240,7703;901,09288;996,29731;1153,8519;
248,000;46,502915;2530,1535;934,01981;1031,1036;1177,8157;
246,000;64,043186;2866,7228;977,41475;1048,3894;1256,2064;
244,000;57,947258;3203,0469;1006,4447;1157,4516;1323,4101;
242,000;40,353571;3309,4317;1090,4515;1146,9398;1260,3748;
240,000;39,946806;3374,999;1123,2788;1170,5396;1372,5717;
238,000;55,815578;3280,1287;1121,4387;1194,7398;1398,6227;
236,000;34,36037;3054,606;1163,4372;1201,3808;1436,7942;
234,000;45,510836;2705,3056;1136,8311;1186,5596;1413,3187;
232,000;25,66324;2411,6577;1150,0308;1221,4712;1381,235;
230,000;19,788727;2201,668;1146,0978;1231,7513;1336,4294;
228,000;2,1871883;2074,1072;1131,9939;1143,3759;1326,6752;
226,000;2,4079823;2007,3234;1112,1145;1119,4717;1276,241;
224,000;-2,3065849;1962,7033;1074,2444;1160,1217;1345,4853;
222,000;10,659795;1945,88;1015,4865;1104,5111;1246,756;
220,000;24,482161;1915,5267;1029,2418;1082,2261;1198,8321;
218,000;-6,6264377;1836,4504;1000,0312;1046,4005;1194,0467;
216,000;15,564252;1879,3221;947,33124;968,56742;1179,779;
214,000;15,281694;1791,6454;932,81111;1000,6588;1070,9589;
212,000;6,4197127;1750,0089;902,57931;877,17741;1057,003;
210,000;-4,3217355;1666,3677;861,28455;886,88166;1026,7668;
208,000;2,8422213;1632,7653;897,40894;845,40519;1013,0588;
206,000;5,3747792;1480,7785;784,33227;865,10378;946,69245;
204,000;-10,449599;1355,8562;785,98929;781,81609;878,02656;
202,000;18,730908;1305,8409;733,11077;747,57023;906,83222;
200,000;-16,399823;1290,0655;784,37206;685,93731;874,78223;
