Raman shift [1/cm];Intensity;intensity;intensity;intensity;intensity;
768,000;3,9614633;2791,0866;787,84454;966,87419;1963,683;
766,000;9,9978028;1641,2384;822,36876;988,06167;1383,0698;
764,000;10,692956;1025,8528;811,01022;1017,3023;1021,3136;
762,000;14,789965;725,60501;851,89589;1052,2895;849,12939;
760,000;2,6143318;588,33466;894,30023;1100,6879;806,15536;
758,000;6,5646622;521,42509;925,77987;1138,8795;823,47408;
756,000;-0,99142306;525,57748;960,65901;1191,2012;828,4868;
754,000;20,248662;509,83724;1004,8366;1279,8862;812,62719;
752,000;18,106626;444,92052;991,42879;1249,7483;778,3369;
750,000;6,520508;448,12802;978,33129;1227,4421;780,6214;
748,000;11,114291;423,73712;962,64657;1237,5702;772,03993;
746,000;22,971561;362,99781;941,91429;1169,3853;724,0559;
744,000;5,3071287;392,59452;921,11847;1156,7723;712,6037;
742,000;8,7992994;388,67014;924,0132;1165,4214;702,53445;
740,000;16,317459;430,64552;947,63168;1156,4346;692,20927;
738,000;-2,2871701;474,08097;963,41362;1209,5402;796,29469;
736,000;3,5910058;630,63095;994,24153;1295,3011;899,2117;
734,000;-2,3771786;809,80126;1086,8497;1342,2035;1105,4636;
732,000;15,897123;876,44746;1080,811;1344,91;1122,3678;
730,000;8,6827205;745,2473;967,28114;1188,246;934,96762;
728,000;21,475795;600,18421;848,56185;1074,8732;763,15103;
726,000;11,314496;503,84708;734,72198;932,82298;641,09121;
724,000;14,43414;516,96516;653,5531;862,27007;624,70012;
722,000;19,555312;444,2601;579,48418;814,86388;551,18234;
720,000;20,421908;429,97696;449,34311;710,24143;488,79232;
718,000;24,044108;399,1573;457,53086;654,33019;450,08513;
716,000;24,001144;377,24589;408,04129;628,81647;435,68416;
714,000;16,339658;357,74877;375,37076;623,83112;426,8927;
712,000;12,55454;379,97247;395,58587;632,84326;471,6833;
710,000;8,6715434;460,31884;444,42435;684,57472;506,37656;
708,000;18,851481;488,06368;447,79432;700,55748;557,94001;
706,000;18,978646;468,19268;441,99499;667,1351;486,32219;
704,000;17,068156;450,62973;427,256;612,22038;470,41877;
702,000;8,1205802;473,65663;384,3833;673,26571;528,98552;
700,000;10,446777;494,51241;413,32318;687,35426;549,69522;
698,000;18,241458;520,88249;453,79172;705,07402;570,68582;
696,000;17,475745;529,82783;472,69109;734,23244;583,29205;
694,000;2,3775994;523,81489;466,29274;711,03956;585,33536;
692,000;11,55609;503,30565;449,0661;730,86617;587,01861;
690,000;14,090209;499,68993;456,73535;712,53302;575,95555;
688,000;6,2435022;540,72263;467,18233;743,07809;564,01031;
686,000;10,287693;537,14681;496,92943;768,97872;594,94381;
684,000;8,0149;597,94647;550,57261;793,36744;674,34474;
682,000;6,2577274;672,29457;546,97159;845,81519;665,32779;
680,000;14,696393;652,65516;589,21633;829,9145;691,90906;
678,000;10,03949;680,36229;605,12267;872,74498;712,34336;
676,000;10,848315;647,63973;613,90479;894,7366;752,79332;
674,000;21,717049;702,07513;661,25257;886,87147;784,98339;
672,000;14,51619;818,52703;698,00846;935,76851;882,3567;
670,000;21,624556;857,27618;735,77217;1008,2548;946,82882;
668,000;21,3568;951,85478;807,44138;1065,2548;1013,7368;
666,000;21,722392;886,28059;810,07301;1077,8412;1028,0001;
664,000;16,717237;794,80894;767,93993;1009,5329;933,64206;
662,000;4,7068796;725,94408;722,82806;978,53804;851,40082;
660,000;17,484811;726,72398;672,61314;989,71744;820,25648;
658,000;24,628563;725,42006;716,61128;955,081;786,90119;
656,000;11,703677;735,22229;739,53172;990,5745;769,88385;
654,000;25,015563;757,69489;724,94252;1002,453;822,77923;
652,000;15,89514;756,50276;747,7065;1010,9527;810,91027;
650,000;6,5182323;763,97402;766,64489;1027,9778;827,91126;
648,000;28,403009;785,04273;791,83255;1008,5027;888,4816;
646,000;14,911922;847,13069;832,61514;1076,4568;918,43455;
644,000;16,123172;957,9067;924,44497;1201,1658;1067,3656;
642,000;12,244179;1215,5791;1109,7224;1387,176;1284,8616;
640,000;9,3668861;1609,0681;1551,0095;1815,7639;1761,2614;
638,000;22,309134;2342,5893;2257,8033;2441,2385;2624,4937;
636,000;15,791565;2723,597;2492,0895;2688,2641;2938,0699;
634,000;34,249589;2061,7716;1955,1784;2149,2544;2292,2371;
632,000;20,17146;1309,1595;1266,7771;1531,5259;1493,3745;
630,000;28,201772;956,8306;983,81381;1260,2993;1105,0883;
628,000;20,093546;754,10852;851,74342;1101,4275;908,23383;
626,000;20,254922;707,36769;759,51982;1052,0293;839,78269;
624,000;22,601438;696,81948;785,73238;1022,6092;812,21084;
622,000;10,746488;839,17278;943,56239;1215,0511;946,6319;
620,000;28,493776;1234,0193;1447,0061;1688,4912;1494,1957;
618,000;20,653751;1826,4552;1891,1795;2191,7612;2168,1599;
616,000;31,710255;1917,13;1623,376;1932,313;2134,4111;
614,000;12,999883;1316,7322;1158,1363;1426,1791;1442,6628;
612,000;33,023905;957,44827;906,14628;1198,252;1120,009;
610,000;16,880129;926,97991;808,38825;1129,9152;989,16252;
608,000;22,491624;996,8163;764,87232;1039,338;1001,6587;
606,000;19,896447;1036,7631;802,04819;1089,0103;1057,0604;
604,000;36,237867;1211,1893;744,80069;1072,3733;1153,2159;
602,000;20,085004;1285,8588;805,91159;1166,507;1200,1714;
600,000;16,33149;1285,063;805,0685;1092,8542;1159,288;
598,000;32,192672;1254,9515;772,0787;1112,1925;1162,2622;
596,000;44,721632;1310,5999;801,35305;1137,3253;1175,7584;
594,000;20,011117;1242,7069;808,7382;1105,7706;1138,9662;
592,000;26,076255;1172,7731;786,56742;1094,4269;1159,8516;
590,000;39,021218;1105,9153;752,55818;1154,0436;1035,4272;
588,000;19,183522;941,09587;718,16859;1108,2072;930,62134;
586,000;6,5504023;846,48212;780,06354;1003,1891;901,72003;
584,000;33,999041;751,9701;712,92718;1005,9411;881,53131;
582,000;15,892884;687,48551;747,00401;1002,7185;817,98086;
580,000;20,680389;628,29515;722,89808;1040,56;783,57114;
578,000;46,380314;603,15515;767,29832;1024,1705;759,67255;
576,000;19,234854;589,62306;713,83664;1004,123;730,58294;
574,000;21,842035;565,27529;719,63613;1006,8759;752,42994;
572,000;25,39976;605,56833;755,53295;1027,222;718,60198;
570,000;21,487765;578,25993;714,45249;1055,873;710,24612;
568,000;40,886768;568,16939;723,93514;1029,6061;705,73001;
566,000;35,288121;602,57672;737,76896;1037,705;790,36784;
564,000;33,525443;566,62139;706,11352;1015,3025;770,66727;
562,000;28,659136;609,24598;732,67481;1044,5264;808,36743;
560,000;39,113218;645,94509;706,5982;1019,2497;807,97452;
558,000;28,066435;689,84705;710,47918;982,58051;792,85119;
556,000;19,51828;717,36984;717,35316;1005,1467;819,78793;
554,000;14,465578;740,6498;730,49518;1042,716;826,92269;
552,000;29,532301;724,04241;716,10681;1026,1766;808,2466;
550,000;23,548231;649,18441;709,35114;993,22948;743,62981;
548,000;29,904496;580,43183;660,86401;944,44591;727,2415;
546,000;31,684066;490,84626;677,52493;928,51654;649,39092;
544,000;33,065213;472,94939;601,4197;939,73335;655,17673;
542,000;41,195441;444,1395;592,44334;871,41646;597,40533;
540,000;17,390405;423,05346;597,86563;884,79387;563,53143;
538,000;33,718903;421,15864;579,76543;853,25933;572,12683;
536,000;31,064202;393,65297;574,16856;829,64823;523,02065;
534,000;41,437802;397,74344;567,7238;878,7735;517,81357;
532,000;34,500863;383,56398;542,14564;854,23169;553,07578;
530,000;56,34039;405,79193;571,21688;852,80628;554,83003;
528,000;18,977664;428,95186;528,51508;849,82861;536,5081;
526,000;32,476203;440,33235;555,13436;826,92486;552,33068;
524,000;29,570956;461,53205;532,73602;863,89719;539,92396;
522,000;48,745393;472,7072;564,16701;877,27814;561,66386;
520,000;36,681881;522,74866;560,56022;873,94714;596,25554;
518,000;48,972086;483,97325;573,40377;860,39598;613,75183;
516,000;44,117774;538,07982;582,79508;869,15969;625,77316;
514,000;54,768402;539,18382;588,24062;923,04357;614,59633;
512,000;44,37458;528,26171;618,92998;930,40322;648,84746;
510,000;56,125497;581,79139;621,76613;948,06279;672,64391;
508,000;57,195584;544,38905;640,66733;960,48809;683,05478;
506,000;53,022243;566,42001;673,59798;1002,6738;714,4073;
504,000;63,517927;590,40671;633,91143;1003,116;728,57488;
502,000;59,558488;629,46358;672,38729;958,07928;727,98095;
500,000;66,898622;634,51442;685,31405;1001,3695;750,29971;
498,000;66,367181;623,45135;695,45415;1030,4353;759,63948;
496,000;73,768862;690,16115;728,06666;1021,7064;758,04191;
494,000;66,462715;680,45497;728,51698;1061,7179;791,9842;
492,000;63,883115;679,03269;742,26584;1068,4804;778,50811;
490,000;85,691628;681,44875;756,09302;1072,785;807,33049;
488,000;76,907405;723,84083;778,46451;1104,0498;856,98621;
486,000;96,226925;741,57399;788,18701;1098,5317;858,59192;
484,000;75,302491;761,96742;784,78249;1146,4305;894,54453;
482,000;60,248571;765,19827;794,16036;1147,1298;903,98835;
480,000;86,439502;815,11678;803,40796;1140,9163;896,44915;
478,000;90,087143;803,44937;814,58569;1150,9154;930,56437;
476,000;81,93855;809,14677;859,34558;1197,2596;938,38019;
474,000;79,206622;789,97365;832,96493;1164,3911;927,33283;
472,000;76,718753;821,86101;827,50706;1214,99;965,68848;
470,000;69,244621;892,9422;860,75171;1195,6055;961,87465;
468,000;86,379142;839,77866;889,6754;1207,1145;961,56248;
466,000;93,692616;852,42673;839,38405;1196,4492;932,88215;
464,000;87,488714;937,63921;867,57645;1185,9706;939,90346;
462,000;68,982829;967,85503;829,16924;1204,4411;1003,5133;
460,000;79,14956;956,35274;837,54988;1199,1058;996,77642;
458,000;72,06907;1021,1092;832,52517;1178,0843;1049,9062;
456,000;85,107203;1083,6618;788,83085;1183,9826;1098,7147;
454,000;94,941643;1132,4442;845,61217;1192,5793;1116,1167;
452,000;74,084971;1203,0494;868,94694;1191,8393;1153,2084;
450,000;75,904255;1284,6872;845,89701;1121,3198;1189,3319;
448,000;77,203049;1335,7648;809,35194;1188,9153;1214,2148;
446,000;89,692515;1392,8249;821,96187;1136,9021;1225,7086;
444,000;76,374045;1443,6299;837,81497;1146,236;1274,1298;
442,000;70,205192;1453,2264;835,61359;1179,9336;1257,5167;
440,000;79,777419;1435,1397;847,87456;1172,5772;1266,0954;
438,000;84,994748;1417,9145;858,34165;1213,824;1278,8282;
436,000;93,238152;1371,2717;898,82066;1202,5891;1229,0755;
434,000;72,629801;1355,7535;818,38181;1183,3766;1172,0329;
432,000;89,867361;1282,9182;826,54392;1217,5032;1177,9492;
430,000;80,887544;1209,6637;860,29597;1190,2835;1155,8673;
428,000;67,728519;1141,5008;797,28081;1143,8743;1087,4563;
426,000;66,236295;1079,9648;834,32675;1121,9325;1007,6152;
424,000;88,491917;1015,481;831,69062;1130,4895;999,62895;
422,000;86,174994;1003,7206;832,79229;1163,7249;995,38774;
420,000;79,94374;1015,4723;835,04159;1161,9636;1019,3523;
418,000;78,662524;980,57007;888,81389;1203,6544;1023,1513;
416,000;81,575427;978,41893;893,29882;1225,4351;1007,8018;
414,000;73,803897;948,86267;881,09247;1198,9178;993,00857;
412,000;73,107741;922,16804;895,46578;1242,2404;991,51053;
410,000;83,425488;892,66792;868,11551;1220,278;964,39746;
408,000;75,462316;926,42646;887,32229;1217,7365;975,9319;
406,000;65,72012;972,16006;897,83057;1246,8053;1000,6764;
404,000;68,572235;1004,9864;922,59117;1257,0496;1028,3591;
402,000;92,890098;1112,7555;927,96297;1278,6846;1118,0833;
400,000;75,384041;1144,0702;960,18354;1341,9893;1166,6189;
398,000;64,219072;1200,7393;1064,1322;1413,6096;1288,995;
396,000;69,763652;1300,0829;1130,4992;1448,5463;1359,1987;
394,000;72,814667;1439,1662;1175,0801;1509,8318;1455,0719;
392,000;87,329291;1480,3479;1173,614;1535,0305;1501,0741;
390,000;76,63271;1501,8288;1162,2821;1549,5735;1498,0906;
388,000;60,207317;1527,4004;1112,5013;1483,6456;1400,3107;
386,000;69,011525;1452,4475;1068,0129;1450,5768;1432,0726;
384,000;79,197122;1489,1311;1008,085;1420,364;1391,8412;
382,000;65,441263;1508,8455;1004,5617;1372,8383;1326,4409;
380,000;68,617912;1485,3108;964,6527;1356,2835;1325,4758;
378,000;71,458019;1507,7774;945,99885;1350,5512;1312,3991;
376,000;73,649492;1475,4788;969,88896;1313,3636;1355,3944;
374,000;70,299888;1466,9176;961,19809;1339,3344;1303,0729;
372,000;87,685871;1416,9706;913,66645;1373,815;1296,0382;
370,000;87,071176;1360,4667;994,53882;1427,7349;1291,7877;
368,000;86,596409;1347,9988;955,87734;1389,9812;1273,2876;
366,000;91,212283;1342,3294;987,37847;1407,7151;1268,1203;
364,000;91,593042;1285,8941;1014,436;1407,2928;1277,1966;
362,000;90,853257;1241,9556;1041,3429;1430,8036;1233,6456;
360,000;67,763088;1266,6955;1046,6183;1499,7064;1269,9748;
358,000;92,188178;1250,2716;1045,1477;1496,1599;1231,4534;
356,000;84,666696;1233,0104;1049,8006;1569,928;1294,7963;
354,000;99,514475;1272,672;1090,7962;1514,713;1268,5846;
352,000;92,897173;1251,701;1129,9261;1524,4485;1280,766;
350,000;89,268537;1294,566;1168,5358;1555,9215;1336,591;
348,000;92,214499;1304,6114;1193,4817;1614,6176;1357,7706;
346,000;83,897889;1348,6481;1181,6629;1650,0647;1347,3232;
344,000;90,790795;1299,8037;1233,319;1659,4175;1402,9191;
342,000;77,104985;1302,5634;1238,8994;1700,7688;1440,9226;
340,000;111,13936;1313,982;1259,7571;1695,5233;1374,4162;
338,000;88,119473;1351,3684;1273,5521;1694,9499;1451,5349;
336,000;102,54183;1330,4817;1261,9858;1706,9403;1438,5758;
334,000;100,88064;1357,7905;1277,8291;1717,1565;1442,9049;
332,000;101,99671;1319,5999;1233,2775;1776,5942;1383,4043;
330,000;113,90695;1325,8438;1287,7825;1760,6991;1427,77;
328,000;97,631521;1335,5041;1282,7154;1785,1717;1442,6872;
326,000;119,26723;1284,3333;1292,8968;1792,1393;1462,2243;
324,000;101,04325;1330,5178;1299,4612;1778,9108;1438,9355;
322,000;94,258574;1315,2621;1316,9055;1776,4712;1459,6988;
320,000;102,43104;1325,0633;1310,3083;1807,1847;1441,7847;
318,000;102,64107;1336,3153;1314,5558;1814,892;1437,8101;
316,000;102,70342;1315,7298;1293,4517;1829,5912;1482,4541;
314,000;90,331856;1287,8431;1306,6977;1789,8919;1399,9567;
312,000;96,031001;1308,4328;1341,058;1865,5111;1429,7836;
310,000;105,01113;1291,1007;1322,1753;1810,0744;1459,0587;
308,000;111,49271;1327,3513;1369,9206;1872,0932;1468,4543;
306,000;95,290735;1311,5144;1394,9543;1898,1525;1459,239;
304,000;101,66196;1314,5664;1369,3324;1908,2524;1477,1198;
302,000;118,19543;1354,2541;1405,3702;1924,5402;1484,6912;
300,000;105,12595;1373,1014;1439,1686;1927,3565;1490,6775;
298,000;97,712806;1420,4694;1473,8784;1928,952;1528,9875;
296,000;92,453826;1417,4898;1461,8616;2038,895;1583,2059;
294,000;109,41247;1466,4378;1477,8418;2072,9128;1622,3038;
292,000;95,419882;1493,5025;1532,971;2110,7641;1644,6373;
290,000;99,895502;1534,7835;1546,0245;2122,2026;1690,6052;
288,000;110,44;1548,3014;1581,8931;2160,9403;1766,1796;
286,000;121,78103;1620,6196;1638,5993;2220,4543;1766,871;
284,000;110,06572;1642,8029;1609,6447;2234,6247;1837,7146;
282,000;112,89711;1725,7549;1693,2065;2282,6013;1900,0318;
280,000;104,34838;1817,4656;1694,481;2254,8826;1990,8886;
278,000;124,0626;1833,5362;1791,3821;2325,7265;1972,3369;
276,000;107,99908;1811,3812;1750,7419;2342,6421;1998,6523;
274,000;115,84154;1864,0826;1887,6225;2411,6678;1979,2288;
272,000;103,33914;1899,9085;1846,5881;2473,8942;2121,0335;
270,000;106,08772;1930,1327;1879,7702;2458,924;2107,3113;
268,000;113,07367;2028,1075;1942,3657;2555,9072;2194,9318;
266,000;119,78479;2104,9909;1927,9523;2575,2273;2268,9766;
264,000;100,66408;2150,7336;1969,7526;2545,4219;2272,7708;
262,000;105,93534;2239,601;1995,83;2616,3372;2332,9955;
260,000;116,28961;2329,9227;1993,1188;2673,0026;2389,7529;
258,000;118,51194;2436,8722;2001,6352;2621,3619;2526,5027;
256,000;106,98324;2588,8483;2113,4931;2667,4646;2560,8154;
254,000;84,620857;2695,6548;2153,2163;2687,9123;2699,8859;
252,000;80,49473;2882,3288;2203,1472;2719,7377;2791,8596;
250,000;86,34297;3093,4699;2261,2931;2799,2151;2944,8219;
248,000;93,727909;3403,9594;2317,0375;2874,4865;3171,2451;
246,000;111,06456;3560,3592;2413,0085;2921,1918;3314,9702;
244,000;104,76501;3768,8125;2414,5338;2937,5159;3545,8327;
242,000;86,967695;3979,2538;2443,5859;3011,6751;3591,8616;
240,000;86,357307;4016,8213;2515,3573;3044,7294;3597,6115;
238,000;102,02245;3873,0729;2533,6872;2999,6179;3607,2101;
236,000;80,363624;3693,2461;2558,1442;3024,8255;3515,6302;
234,000;91,310466;3434,201;2612,5238;2965,9419;3349,6898;
232,000;71,259247;3245,0404;2530,1639;3014,0223;3230,977;
230,000;65,18111;3046,5433;2484,8687;3034,6422;3113,5764;
228,000;47,409745;2932,5338;2496,4797;2991,3129;3080,5256;
226,000;47,543689;2853,548;2553,2063;2991,2325;2990,9166;
224,000;42,768911;2850,2947;2479,3832;2897,8285;3041,3912;
222,000;55,675081;2755,557;2459,7784;2828,4318;2943,4119;
220,000;69,445545;2794,8935;2430,1648;2824,1442;2905,7991;
218,000;38,285044;2797,044;2360,0196;2700,9242;2915,0878;
216,000;60,423831;2740,849;2317,0678;2729,5958;2832,5762;
214,000;60,08937;2681,2885;2290,8721;2710,3968;2746,5;
212,000;51,181206;2626,0478;2238,1315;2685,5773;2771,9222;
210,000;40,393573;2594,2308;2204,9178;2549,0378;2709,6619;
208,000;47,513312;2505,7979;2175,7282;2560,5842;2614,1742;
206,000;50,04587;2442,411;2153,3923;2467,4296;2508,4204;
204,000;34,221492;2361,9406;2089,8014;2486,546;2499,1932;
202,000;63,401998;2274,1622;2052,1525;2452,3595;2424,2329;
200,000;28,271268;2250,5024;2070,4502;2387,5841;2384,2758;
