Raman shift [1/cm];SA-thermal-after-120C.sp;SB-thermal-after-120C.SP;SC-thermal-after-120C.sp;SD-thermal-after-120C.sp;SE-thermal-after-120C.sp;SF-thermal-after-120C.sp;SG-thermal-after-120C.sp;SH-thermal-after-120C.sp;SI-thermal-after-120C.sp;
1560,000;2,2039767;2,4253062;2,6495067;3,007598;2,4370762;2,9910824;2,150347;2,4747664;2,3510896;
1558,000;2,1362288;2,3723345;2,719312;2,7853074;2,3937919;2,8628626;2,1716808;2,6696828;2,3530434;
1556,000;2,3025931;2,0028137;2,5576245;2,7783986;2,3688343;2,851427;2,1625598;2,7245655;2,2482205;
1554,000;2,3484715;2,2450684;2,7090516;2,9472422;2,3436598;3,0880382;2,2435252;2,4092258;2,3773907;
1552,000;2,3345314;2,1106485;2,8129807;2,8476468;2,3109127;3,0278366;2,241616;2,4750692;2,2704019;
1550,000;2,2827537;2,2517162;2,4670635;2,8481496;2,168953;2,7503829;2,2129311;2,6847615;2,3397133;
1548,000;2,2564472;2,2621177;2,4097015;2,6250142;2,2769471;2,7213868;2,2412088;2,3398683;2,286057;
1546,000;2,3216647;2,2928419;2,2190755;2,875017;2,1927723;2,8629887;2,2338236;2,393832;2,1513313;
1544,000;2,4683819;2,221813;2,4025979;3,0298211;2,2213073;2,7347959;2,3255332;2,5842577;2,2955803;
1542,000;2,3931523;2,3151555;2,5635305;2,8512948;2,1596459;2,6831426;2,240237;2,4447304;2,3072312;
1540,000;2,363676;2,2637871;2,4144908;2,3548129;2,1720451;3,1082963;2,2804099;2,7001055;2,2008217;
1538,000;2,3604305;2,4023929;2,6171683;2,4358651;2,3485182;3,2417493;2,2662566;2,5223392;2,351095;
1536,000;2,309263;2,2932122;2,5169691;2,6709427;2,1376447;2,8555393;2,2523605;2,5705011;2,2080486;
1534,000;2,3600643;2,243783;2,4387167;2,7887923;2,29828;3,0878806;2,2712379;2,3136254;2,2438901;
1532,000;2,3843247;2,3670149;2,546099;2,537719;2,4352082;3,2478768;2,3409399;2,6546818;2,2809293;
1530,000;2,4571583;2,4206715;2,5772362;2,7151545;2,2611474;2,8941807;2,3116328;2,7151969;2,365873;
1528,000;2,3983436;2,2915899;2,4470468;2,7248769;2,2361787;3,1187605;2,3380208;2,6291956;2,4066885;
1526,000;2,3969607;2,1434331;2,256214;2,7315527;2,2214233;3,1256577;2,4651534;2,7100105;2,2992066;
1524,000;2,4505776;2,098601;2,4932604;2,7255453;2,2588179;3,009032;2,331821;2,5838384;2,3723674;
1522,000;2,426878;2,2876969;2,1537888;2,664294;2,3067425;2,9466663;2,3825287;2,7783589;2,3343858;
1520,000;2,4850066;2,251409;2,5481575;2,7472657;2,4044283;3,2013673;2,3615848;2,7817764;2,3067157;
1518,000;2,5545552;2,5347662;2,8456826;2,8370839;2,4113202;3,3023699;2,307311;2,9130503;2,3982793;
1516,000;2,5708654;2,5739593;2,8262258;3,2973681;2,6225997;3,330896;2,3704715;2,6930608;2,4721538;
1514,000;2,5186436;2,406366;3,1208557;3,2985869;2,660695;3,4234707;2,4442228;2,9053368;2,4735086;
1512,000;2,5105663;2,5338099;3,305013;3,4118011;2,8202583;3,5221545;2,3624768;2,7610808;2,5557359;
1510,000;2,4689037;2,6024023;3,1090285;3,2464741;2,7536699;3,2697214;2,3930446;2,8757647;2,5266311;
1508,000;2,4451372;2,6251202;3,2690167;3,2899731;2,6948585;3,2088115;2,3423857;2,536331;2,4463824;
1506,000;2,4144397;2,8644368;3,0133389;3,3621616;2,5518563;3,2335217;2,3924289;2,7593313;2,4592488;
1504,000;2,5223729;2,4261199;3,0023568;3,2304644;2,618235;3,373938;2,3533648;2,2949526;2,4105317;
1502,000;2,3595081;2,1456646;3,0373628;3,0762143;2,6962736;3,1596749;2,2781124;2,5976299;2,5454291;
1500,000;2,3763018;2,5387133;3,0701173;3,0780706;2,595435;3,0333747;2,4055681;2,8173889;2,3889916;
1498,000;2,3650886;2,4671454;2,7921466;3,3359298;2,6709859;3,316405;2,3464645;2,7740042;2,5011693;
1496,000;2,3496915;2,5503214;3,0763255;3,4583811;2,8989415;3,3614176;2,375497;2,9065688;2,4708203;
1494,000;2,5216373;2,5343128;3,6819042;3,3965973;3,0740973;3,7176798;2,384521;3,0697676;2,5386122;
1492,000;2,401526;2,5677463;3,589592;3,3879036;2,8781146;3,5606778;2,4507732;2,5725028;2,6131077;
1490,000;2,4622935;2,4623358;3,3038524;3,5022968;2,8839004;2,964605;2,3539771;2,8753752;2,5854603;
1488,000;2,4770379;2,6738839;3,2520657;3,7311321;2,8788052;3,6494641;2,4257311;3,1296046;2,7773643;
1486,000;2,5103808;2,6413192;3,6501083;4,0376389;3,1819569;3,8355232;2,3719398;3,154368;2,6915448;
1484,000;2,5023792;2,9100486;3,9213801;3,9528999;3,3862934;3,6499461;2,4237278;3,0027169;2,7426171;
1482,000;2,4136141;3,0471545;4,2676532;4,5077422;3,8587324;3,9086964;2,3812338;3,4026049;2,884646;
1480,000;2,4995807;3,0615539;4,8306468;4,8570627;4,1228374;3,5607536;2,4407377;3,343759;3,2032149;
1478,000;2,5154139;3,4031377;5,3965513;5,5534306;4,6271843;3,9586107;2,3562959;3,3613982;3,1024952;
1476,000;2,5290521;3,8574646;6,0109954;6,2277678;5,3986461;4,7200411;2,4066368;3,6216097;3,7471269;
1474,000;2,5394674;3,8658851;6,6768541;6,7173182;5,7838109;5,2577441;2,5157847;3,8904261;4,016146;
1472,000;2,6659697;4,3029906;7,2220761;7,521941;6,3461961;4,8536254;2,4976897;3,9101028;4,325519;
1470,000;2,7591226;4,6534204;8,4257873;8,2376639;7,0994477;5,2829477;2,5796483;4,3033515;4,708609;
1468,000;2,7663068;4,889518;9,1568061;9,0366457;7,8725784;5,8219263;2,6238882;4,8579326;4,8922982;
1466,000;2,7985666;4,9649691;10,201059;9,4477071;8,4001712;5,3293337;2,5696611;4,6501324;5,3119071;
1464,000;2,842916;5,3845355;10,709752;10,01083;8,7470936;5,7498384;2,5816781;5,2956884;5,3743562;
1462,000;2,7917788;5,520767;11,2168;10,285576;9,0848727;6,0119562;2,6897936;4,6597758;5,4407885;
1460,000;2,813507;5,6931875;11,682714;11,022877;9,430223;6,0085345;2,6550479;5,0258166;5,7211451;
1458,000;2,7273256;5,6428304;11,534916;10,866975;9,4481603;6,194682;2,6187183;4,9979501;5,631521;
1456,000;2,7606111;5,5679452;11,632874;10,739577;9,4308911;6,1538308;2,6420007;5,1584706;5,7214426;
1454,000;2,7140395;5,9560275;11,753067;10,963006;9,525522;6,7115334;2,5653428;5,2829756;5,9939508;
1452,000;2,8778444;5,5441759;12,2345;10,718152;9,467232;6,080441;2,5942926;5,5921647;5,9664593;
1450,000;2,804002;5,762571;11,955928;10,416183;9,6810407;6,3709409;2,6535477;5,792843;5,8539387;
1448,000;2,7937174;5,9841721;12,248879;10,174301;9,5710141;5,3602279;2,5875085;5,0760265;5,913655;
1446,000;2,7124354;5,598272;11,903252;10,798612;9,5526239;6,1704224;2,5685293;5,3331738;5,7394303;
1444,000;2,7959494;5,5971193;11,542362;10,210199;9,0434834;6,0296492;2,5542842;4,8194938;5,6967976;
1442,000;2,7135477;4,9697798;10,50534;9,3716446;8,2637682;5,4250808;2,4681612;4,810062;5,5576345;
1440,000;2,641949;5,1280912;9,3785685;8,4027835;7,4923979;5,7338151;2,5465896;4,6471254;4,9535736;
1438,000;2,5544188;4,0937519;8,17725;7,8520122;6,3345095;4,3983951;2,5005332;4,4814312;4,4942858;
1436,000;2,4907385;3,5337154;7,1628859;6,6895083;5,7842027;4,4304567;2,4675851;4,0051092;4,0159492;
1434,000;2,5657061;3,8036136;6,4424219;5,7443251;4,7740581;4,8496845;2,385435;3,9403059;3,5741546;
1432,000;2,5039734;3,3720418;5,6268327;5,3850455;4,313508;3,5524492;2,3595578;3,3508704;3,3223665;
1430,000;2,419592;3,3573747;4,9374842;4,86019;4,0750875;3,820808;2,3207157;3,6673406;3,173343;
1428,000;2,4033005;2,9234339;4,871661;4,4429369;3,9735641;3,5916152;2,356309;3,2865624;3,1126372;
1426,000;2,4347668;3,057698;4,2992059;4,379627;3,5778351;3,252634;2,3540764;3,1506378;3,0546453;
1424,000;2,3419455;2,7106651;4,2782048;4,4126372;3,4630368;3,6092422;2,3640746;2,8071314;3,0549314;
1422,000;2,3977039;2,931068;4,2720009;4,2185017;3,7117133;3,7608236;2,3411351;2,9962066;3,0666606;
1420,000;2,4911134;2,8402729;4,2309143;4,4661986;3,5943717;3,6600523;2,3796243;3,0291329;3,115452;
1418,000;2,5061252;2,8555816;4,4756485;4,4384745;3,887774;3,8897841;2,3612982;3,4906333;3,1837009;
1416,000;2,4356122;3,123287;4,2943842;4,7771295;4,0782729;3,9007748;2,4373636;3,2096634;3,1893961;
1414,000;2,4632382;3,4436098;4,5611474;4,5407803;4,3696598;3,7251653;2,4426665;3,5428508;3,379169;
1412,000;2,611363;3,1282146;4,7396358;4,8695492;4,3249061;3,8124214;2,4605457;3,7345143;3,3159675;
1410,000;2,5871697;3,4723684;4,3831936;4,9799328;4,3999441;3,9580775;2,5324983;3,1727662;3,4378889;
1408,000;2,5965086;3,2493709;4,725334;4,9826402;4,4539375;4,2562565;2,4543114;3,2474213;3,3912631;
1406,000;2,5477189;2,967543;4,362597;5,1666344;4,3036152;4,3366708;2,5047378;3,3081905;3,2713185;
1404,000;2,6566554;3,3481794;4,3578881;5,1144988;4,3170874;3,9050709;2,4597457;3,3096551;3,2161405;
1402,000;2,7107399;3,640775;4,4697255;5,0954791;4,1421691;3,7434848;2,532377;3,253036;3,2745715;
1400,000;2,6205348;3,3304291;4,7438842;4,8105684;4,1861348;3,5851026;2,5428168;3,5300229;3,3724916;
1398,000;2,679112;3,5507281;4,5550427;4,7027775;4,1337404;3,4126071;2,5142039;3,8187578;3,1984338;
1396,000;2,6600566;3,4702003;4,544836;5,019369;4,0904693;4,3234461;2,5681934;3,4723894;3,3567529;
1394,000;2,6076422;3,1382278;4,620566;4,824381;4,3437905;4,090707;2,5849494;3,3384218;3,2862523;
1392,000;2,5218949;3,4373147;4,2876605;4,8602983;4,1920787;3,994312;2,5527407;3,5727565;3,3455754;
1390,000;2,6542014;3,4656733;4,4521916;4,9606515;4,1348216;4,1171482;2,5881327;3,7621584;3,3944915;
1388,000;2,6000905;3,8559576;5,0394259;5,5206232;4,3795617;4,2364914;2,5637949;3,676933;3,5115098;
1386,000;2,662305;3,4594993;5,2429643;5,284864;4,4799762;4,2985553;2,5849447;3,4362127;3,7401914;
1384,000;2,7096859;3,4990736;5,3256242;5,242176;4,4497572;4,1653426;2,6478093;3,8326686;3,5476642;
1382,000;2,6832448;3,8048075;5,2508617;5,4197689;4,5864366;4,5913307;2,6371061;3,8576816;3,6548978;
1380,000;2,6997723;3,6024796;5,5227592;5,2747355;4,8358469;4,1729874;2,6255981;3,8101946;3,6610948;
1378,000;2,6110272;3,6828728;4,9951875;5,3146938;4,4956454;4,3540883;2,6072281;3,8007566;3,6978051;
1376,000;2,757276;3,8124007;5,1351786;4,8990426;4,3431532;4,2082153;2,5719022;3,7303401;3,5969312;
1374,000;2,78243;3,7788472;4,9729371;5,1121046;4,2979785;4,1807;2,6917236;3,4912343;3,5755432;
1372,000;2,738074;3,5768707;5,2246391;5,0208085;4,4664558;4,3756627;2,6677843;3,7333591;3,5807457;
1370,000;2,8235084;3,4990114;4,9284434;4,9463594;4,3861232;4,3218011;2,7061648;3,8034922;3,4251393;
1368,000;2,8133768;3,755171;5,3272323;4,8666817;4,2995899;4,5620487;2,6853831;3,5264307;3,6377961;
1366,000;2,7758163;3,5252295;4,9739833;4,8996096;4,3833312;4,4954214;2,6332187;3,6638481;3,7820265;
1364,000;2,7524217;3,6728267;5,2992094;5,2614161;4,2063991;4,3304572;2,6916966;3,4907078;3,7043096;
1362,000;2,7675591;3,5107393;5,4218395;5,152243;4,5344816;4,5021329;2,7098294;3,7737128;3,7770424;
1360,000;2,716985;3,8605241;5,4891637;5,2522961;4,5037131;4,4731871;2,7182577;4,0015773;3,678201;
1358,000;2,6926818;3,6543465;5,2372975;4,8698963;4,3307281;4,1166186;2,6713589;3,7570007;3,5489134;
1356,000;2,7111828;3,7015885;5,1193802;5,1703177;4,3365767;4,0729615;2,6764403;3,6238342;3,7099934;
1354,000;2,7191678;3,5838421;5,1260129;4,8091402;4,1101037;3,9114348;2,635583;3,482219;3,7231707;
1352,000;2,7301111;3,5823384;5,1546662;5,0273725;4,3229325;4,4222756;2,6550069;3,8406285;3,559437;
1350,000;2,7512753;3,6458401;5,0046204;4,7555816;4,2200759;4,440159;2,7734162;3,644647;3,5256134;
1348,000;2,6489225;3,6189289;5,291255;4,8934364;4,0438332;4,3284904;2,7119123;3,6763736;3,6668418;
1346,000;2,6972897;3,3596405;5,4332124;5,0936218;4,2887115;4,0148731;2,7594422;3,469575;3,6435489;
1344,000;2,7835701;3,6458912;5,3247447;4,854806;4,1695477;3,9164815;2,6930172;3,4226492;3,594969;
1342,000;2,7362121;3,4483088;5,2397661;4,8247463;4,1504892;4,1937004;2,7436598;3,2907324;3,5214366;
1340,000;2,7566126;3,5626019;5,0614031;4,5698662;4,1622745;4,166968;2,6511594;3,3594441;3,3950476;
1338,000;2,7613411;3,3372464;5,3847732;4,7928145;4,2821202;4,7843791;2,6783367;3,3121682;3,4254498;
1336,000;2,8049103;3,6603444;5,4677813;4,6722673;4,3101909;4,1460753;2,7699731;3,6455163;3,4586601;
1334,000;2,7946684;3,4838851;5,265657;4,721069;4,2645188;4,2323027;2,7649755;3,6343264;3,6028721;
1332,000;2,6799781;3,4563076;5,5226001;4,8925168;4,0904129;3,9978046;2,7187307;3,4341113;3,5693214;
1330,000;2,8242419;3,652194;5,3832535;4,9869063;4,3524155;4,3056475;2,7145126;3,4310336;3,5427021;
1328,000;2,8249921;3,4064615;5,3251764;4,8006594;4,2747525;3,938632;2,8005586;3,3312578;3,5397286;
1326,000;2,8381522;3,682442;5,3563951;4,9289786;4,4641164;4,2348999;2,7898919;3,3484029;3,4389973;
1324,000;2,8830658;3,3123941;5,5044412;4,8190042;4,4383211;4,3910971;2,718378;3,4995378;3,5509394;
1322,000;2,8142609;3,7205509;5,7337226;5,2284428;4,5518777;4,1377649;2,8117355;3,2475366;3,5247652;
1320,000;2,8621365;3,4583747;5,6387361;5,2400224;4,6397247;4,2528176;2,8354906;3,3598001;3,4874334;
1318,000;2,908103;3,5746157;5,9850176;5,4208921;4,9886042;4,3430255;2,8519228;3,3390832;3,6317752;
1316,000;2,8901703;3,6114988;6,4491217;6,0290339;5,0878944;4,5320741;2,8185104;3,6957982;3,7246723;
1314,000;2,8977491;3,8564576;6,9228211;6,3227481;5,6420658;4,582579;2,9094589;3,6569249;3,7331983;
1312,000;2,9165349;4,0147927;7,158535;6,9190186;6,2245446;4,4478923;2,9043939;3,6907151;3,9920821;
1310,000;2,9732543;4,0719043;7,4374736;7,1530062;6,2108438;4,6123038;2,862954;3,7946249;4,165166;
1308,000;3,0061752;4,0417748;7,8788518;7,3399648;6,3784538;4,6073739;2,9252163;3,8458709;4,180664;
1306,000;3,0340017;4,1733097;8,0893481;7,0545693;6,5562409;4,9154228;2,9756452;3,3058301;3,9572061;
1304,000;3,0530737;4,2130686;8,1497265;7,0251882;6,4865331;4,7036784;2,9605466;3,5880199;4,0841187;
1302,000;3,13449;4,4183729;8,3471104;7,4614296;6,7094948;4,9523368;3,0149774;3,7513375;4,2180469;
1300,000;3,0730572;4,4719829;8,6599239;8,035375;7,2103701;5,0227013;3,0149546;3,5222926;4,2971213;
1298,000;3,0850785;4,3338856;9,0472306;7,9167577;7,3975622;4,9360452;3,080571;3,5952217;4,3422512;
1296,000;3,1687285;4,2585686;8,8432268;8,3931474;7,2159178;5,1374396;3,0974874;3,5399247;4,2795537;
1294,000;3,18632;4,2347159;8,9149219;8,0783537;7,1468313;4,5682614;3,120269;3,7368086;4,1332112;
1292,000;3,1102791;4,0549709;8,3085342;7,8110914;6,8716085;4,7389681;3,0447458;3,4421384;4,1558194;
1290,000;3,1669098;4,0249387;7,9552264;7,3163109;6,5507832;4,4813006;3,0970583;3,4937037;3,8915172;
1288,000;3,0539781;3,9568605;7,5387557;7,1524238;6,3060802;4,8799525;3,1570037;3,2204239;3,8025939;
1286,000;3,1074825;3,834113;7,2713984;6,6611231;5,8612914;4,3981047;3,1191281;3,2811778;3,395714;
1284,000;3,1869152;3,5381828;6,7488721;6,4309975;5,633429;3,7301875;3,1678088;2,8911767;3,2215436;
1282,000;3,2459507;3,4292369;6,7737174;5,819934;5,1364127;3,8900602;3,1687307;2,8511938;3,1707755;
1280,000;3,1770573;3,4471349;6,2407806;5,7938162;5,1315131;3,7358031;3,1253896;2,8623715;3,0344727;
1278,000;3,0656061;3,0989309;6,0222794;5,4576017;4,7730061;3,8564668;3,1749896;2,6353997;2,9379312;
1276,000;3,1293231;3,1187692;5,9977611;5,306912;4,8039289;3,6594707;3,1356619;2,6085349;2,8127236;
1274,000;3,0932557;3,2740573;5,858206;5,4093664;4,760426;3,768844;3,1565142;2,4374181;2,8560577;
1272,000;3,2031726;2,936919;6,0699938;5,4824184;4,8344774;3,4093931;3,1664579;2,2757192;2,8142419;
1270,000;3,1477952;3,1160582;6,2670066;5,6480108;4,8870564;3,7856516;3,1549772;2,6819619;2,8913165;
1268,000;3,1939056;3,1325747;6,3195277;5,7114312;4,9827766;3,5836588;3,184089;2,618109;2,8231408;
1266,000;3,2116612;3,1288832;6,7497698;5,6764978;5,2189336;3,8192854;3,2368992;2,6631728;2,9009287;
1264,000;3,267604;3,2886733;6,676814;6,0492468;5,3922286;3,8931077;3,2846618;2,5619914;2,9127453;
1262,000;3,3619803;3,4299529;6,955546;6,0875694;5,3409793;3,9941919;3,2599642;2,280844;3,0905359;
1260,000;3,3655976;3,4330087;7,3626567;6,6089707;5,7721407;4,475821;3,3707546;2,5428331;3,0205597;
1258,000;3,3009654;3,4599694;7,6499445;7,1106089;6,1387836;4,2584611;3,4494442;2,7433248;3,3462387;
1256,000;3,4395972;3,7916885;8,194721;7,3132627;6,5538436;4,0788993;3,3871326;2,9831954;3,4669301;
1254,000;3,4750738;3,9477964;8,4038591;7,4763476;6,6524701;4,5952765;3,4438663;3,2421721;3,6530018;
1252,000;3,4504281;4,0542631;8,888589;8,0484518;7,0674825;4,8649635;3,5444005;3,2394886;3,6988539;
1250,000;3,5654735;4,1133033;8,8881211;8,4912019;7,1158438;4,4869589;3,5000934;3,2847335;3,6780851;
1248,000;3,5600574;4,1066273;9,1050503;8,4661279;7,2208533;4,6971199;3,48172;2,9269629;3,7724562;
1246,000;3,6031648;4,1478917;9,0538525;8,3823704;7,3593095;4,732044;3,4700798;3,079216;3,6779249;
1244,000;3,5606342;4,104591;9,2466407;8,3383159;7,4416665;4,5112131;3,6227861;3,3064382;3,773823;
1242,000;3,6076146;4,314932;9,8644926;8,3969771;7,3680962;4,6877854;3,6101376;2,8718943;3,7575262;
1240,000;3,6766299;4,4062596;9,6303916;8,6619374;7,6642281;4,7454456;3,6345341;3,1913109;3,9640965;
1238,000;3,7451504;4,3682323;9,5941899;9,3917279;7,8435368;4,7910494;3,6857916;3,1757326;4,11563;
1236,000;3,7211702;4,6718322;10,34028;9,1062922;8,3951952;5,0310141;3,6708685;3,0386082;3,9984178;
1234,000;3,7963826;4,6379138;10,684116;9,7045704;8,6288194;5,3925053;3,7428914;3,6856492;4,2735317;
1232,000;3,7950277;4,903778;11,543992;10,37358;8,959662;5,2618907;3,7030986;3,763436;4,558691;
1230,000;3,9347808;5,0625431;12,04099;10,918373;9,3223422;5,3763886;3,7913296;3,7843591;4,6503472;
1228,000;3,8945636;5,2473633;12,270061;11,188791;9,7091585;5,428842;3,8532703;3,6612211;5,1606939;
1226,000;3,9555846;5,3853599;12,656264;11,321609;9,7904205;5,6395502;3,8779729;3,9775643;4,974847;
1224,000;3,9414463;5,4231522;12,552246;11,194817;9,7506766;5,2586171;3,8060739;3,7671982;4,9707125;
1222,000;3,9832303;5,2828304;12,891911;10,723131;9,7102954;5,5219224;3,8605517;3,6751843;4,8403985;
1220,000;3,9527744;5,038389;12,439436;10,627839;9,4395802;5,5527978;3,8731459;3,7669843;4,7729636;
1218,000;3,9166995;4,9896389;11,757924;10,252651;9,2874866;5,5104508;3,8752648;3,5619704;4,5241078;
1216,000;3,9075261;4,8910581;11,702152;9,8473274;9,0704562;5,4349257;3,8853954;3,5838286;4,4740658;
1214,000;4,0058824;4,6739865;11,7265;9,5970851;8,65823;5,4014968;3,8221079;3,7076213;4,4224774;
1212,000;3,8346406;4,5406636;11,285669;8,9958903;8,1123932;5,0014473;3,8988841;3,3027036;4,2221248;
1210,000;3,8384227;4,3667185;10,846724;8,4863628;7,999337;4,8805711;3,8850599;3,3175469;4,1266431;
1208,000;3,8992699;4,4190256;11,123962;8,2126924;7,9251892;4,9965557;3,8648552;2,9312042;4,0935706;
1206,000;3,9067435;4,094333;10,898945;7,9338643;7,5756648;5,0138947;3,8508271;2,7755238;3,9754986;
1204,000;3,9862362;4,4465211;11,421101;8,0399519;7,8486084;4,9584516;3,8462402;2,7387665;4,0799724;
1202,000;3,8915912;4,5308015;11,777102;7,8969354;8,0198837;4,7885396;3,9142756;3,1207397;4,4919288;
1200,000;3,9269585;4,4287634;12,43208;8,2556961;8,4221135;5,3964404;3,9580144;3,2445018;4,6219785;
1198,000;4,0316488;4,9625596;12,568682;8,6977139;8,7277132;5,5644653;3,9965799;3,1925777;4,7095769;
1196,000;3,9864386;5,018595;13,269092;9,5406689;9,3618514;5,607747;4,0611304;3,5854021;4,9607885;
1194,000;4,0912883;5,4505792;14,363105;10,286313;9,9837984;5,6591899;4,0791108;3,9627534;5,282742;
1192,000;4,2558354;6,163836;15,50418;12,163883;11,349667;6,3530191;4,1202714;4,5267194;5,8348157;
1190,000;4,2783676;6,9309989;17,445047;13,654509;13,127135;7,0197479;4,2047485;4,9109331;6,5763315;
1188,000;4,4306479;7,9619745;19,80936;15,77606;15,182786;7,8680051;4,3415798;5,6142574;7,4627403;
1186,000;4,6292098;8,5996187;21,880274;17,760601;16,266776;8,3291461;4,4287104;5,9702369;8,2780845;
1184,000;4,6584379;8,6129129;22,503737;17,867896;16,888267;8,8703134;4,4813464;6,2817799;8,3875249;
1182,000;4,6992449;8,0844179;21,798825;16,989232;15,492856;8,5037217;4,4464844;6,1165751;7,9874215;
1180,000;4,5291805;7,461117;18,974822;14,351021;13,556826;7,7923873;4,3774582;5,3339956;6,969626;
1178,000;4,3493628;5,9270348;15,32388;11,459235;10,725603;6,3563111;4,3020842;3,9562623;5,5709373;
1176,000;4,1123179;4,5002678;11,939719;8,9319337;8,2015886;5,5486888;4,2083509;3,4633962;4,2152884;
1174,000;4,1383803;3,7633428;9,1266247;6,8865699;6,4337785;4,7259341;4,1055644;2,6385577;3,3288695;
1172,000;4,1596278;3,503177;7,633607;5,8420859;5,3355549;4,0154729;4,0685639;2,2838804;2,8467878;
1170,000;4,1368177;3,1033967;6,808897;5,5977027;4,7731016;3,4410757;4,0435703;2,0078366;2,365269;
1168,000;4,1596411;2,6960516;6,0993765;4,6453212;4,2304032;3,4250341;4,0842077;1,8017139;2,3161072;
1166,000;3,9510727;2,8213765;5,9162484;4,3508612;4,2148085;3,1108802;4,1031852;1,5918128;2,1039071;
1164,000;3,9544984;2,6239933;6,001191;4,5880611;4,0549922;3,3715895;4,1172981;1,8028772;2,1285383;
1162,000;4,0647803;2,6436472;6,1503745;4,612882;4,4045686;3,6850531;4,1691595;1,6979604;2,338014;
1160,000;4,1258271;3,1936675;7,0544606;4,9879303;4,8706803;3,9781239;4,1897595;2,1373513;2,4996417;
1158,000;4,1238732;3,5865595;7,9902855;5,9631101;5,7412824;4,3649053;4,2292609;2,4397663;3,1002202;
1156,000;4,3179638;3,9525319;9,5023296;6,5342024;6,599618;4,7551898;4,2452992;2,5320627;3,6422786;
1154,000;4,1916105;3,7318833;9,8248982;6,7847529;6,6307022;4,8045397;4,3169355;2,6097989;3,5197376;
1152,000;4,2379904;3,4221033;8,7915536;6,2706488;5,6132247;4,1299493;4,2788876;2,1945633;2,9904254;
1150,000;4,2663038;3,1468968;7,2126946;5,4817189;4,888616;3,5059961;4,2471;1,7364933;2,5504219;
1148,000;4,2971494;2,8572968;6,3900222;5,3642829;4,7206347;3,8246111;4,2882728;1,7540181;2,2543052;
1146,000;4,2826997;2,9450238;6,2892869;5,0029841;4,541474;3,7671385;4,2119139;1,844793;2,1484146;
1144,000;4,2991688;3,0690094;5,8643677;5,0244831;4,343823;3,3788662;4,2637934;1,5111497;2,0782044;
1142,000;4,1702614;2,5806471;5,8080554;4,8835685;4,2903589;3,2809457;4,2772289;1,7287638;2,0954835;
1140,000;4,2026403;2,6853793;5,7772671;4,4598719;4,1485448;3,5928547;4,3632947;1,5776463;1,9073993;
1138,000;4,2737439;2,6458107;5,5468139;4,6740524;4,1621267;3,2067043;4,2874811;1,4676525;2,0856977;
1136,000;4,2544446;2,8331492;5,3610574;4,4310138;4,2864058;3,2563045;4,3552459;1,4873588;1,8689397;
1134,000;4,2641197;2,6821078;5,5457979;4,8036643;4,3218507;3,7753606;4,3889865;1,6082003;1,9270632;
1132,000;4,3458755;2,60861;5,6735667;4,9141886;4,4266595;3,7654512;4,4004021;1,7399959;2,0064747;
1130,000;4,3055436;2,775958;5,8825962;5,267007;4,5633029;3,8677947;4,4267365;1,7850157;2,224709;
1128,000;4,4489138;3,1940805;6,1438064;5,3449262;4,8073931;3,7676274;4,4623014;1,988775;2,2167425;
1126,000;4,4804099;3,325489;6,8680269;5,9926597;5,1899683;3,8056061;4,4987176;1,902769;2,4344478;
1124,000;4,4246654;3,4607203;7,4713929;6,6577845;5,8573252;4,2553288;4,5411778;2,1449172;2,6483732;
1122,000;4,5728614;3,9635504;9,0269674;7,7901272;7,1678863;4,6741811;4,5892898;3,0119557;3,2145579;
1120,000;4,6577972;4,7083197;10,680222;9,3945833;8,6982756;5,5116477;4,6784835;3,4982288;4,0812098;
1118,000;4,8721539;5,6698173;13,268836;12,058327;10,589562;6,0295894;4,7745243;4,0353375;4,9186512;
1116,000;5,0538891;6,8782613;16,156469;14,869469;13,281062;7,0231726;4,9758497;4,6962868;6,2421291;
1114,000;5,2320809;8,008565;18,950286;17,35894;15,59035;7,843077;5,0975172;5,7388286;7,2928413;
1112,000;5,2707229;8,4726656;19,890167;18,119871;16,060343;8,0786379;5,1165213;5,9498813;7,5437862;
1110,000;5,1998823;7,2497196;17,907771;16,128851;14,237643;7,5274583;5,086491;5,2551411;6,6847077;
1108,000;4,9917556;6,024253;14,13512;13,142234;11,423393;6,5739022;4,8649824;4,3030026;5,3383724;
1106,000;4,7902785;4,6836365;11,578726;10,766812;9,3113134;5,2488051;4,8264366;3,2729209;4,2569855;
1104,000;4,7235536;3,9414145;9,4543984;8,4034201;7,4785132;4,6162875;4,7433209;2,5528909;3,4937624;
1102,000;4,5873906;3,5821687;7,8921205;6,9301147;6,1849353;4,2360299;4,7791825;2,0544246;2,8280489;
1100,000;4,6232539;3,0647442;6,7392987;5,7044633;5,2694879;3,8864468;4,7162562;1,8823845;2,3550824;
1098,000;4,5051227;2,8008038;6,0805685;5,5055137;4,5103847;3,5726928;4,6825046;1,9568052;2,1639754;
1096,000;4,6396943;2,7369636;5,4083984;5,1486532;4,0397046;4,0149039;4,6511589;1,4921935;1,8551824;
1094,000;4,5801121;2,5784884;5,1206961;4,6365765;3,9157568;3,3763021;4,6532102;1,4383016;1,7450261;
1092,000;4,5881005;2,4945139;5,4663995;4,3558863;3,7232238;3,17433;4,7200029;1,3899792;1,6763063;
